#OG_name	GCF_021155775.1_iyNeoPine1.1_protein.faa	GCF_021901455.1_iyNeoLeco1.1_protein.faa	GCF_021901495.1_iyNeoVirg1.1_protein.faa	GCF_021155785.1_iyNeoFabr1.1_protein.faa	GCF_021155765.1_iyDipSimi1.1_protein.faa
OG_6981	XP_046485350.1 XP_046485351.1 XP_046485342.1 XP_046485343.1 XP_046485344.1 XP_046485345.1 XP_046485346.1 XP_046485347.1 XP_046485349.1	XP_046597894.1 XP_046597896.1 XP_015522167.1 XP_015522168.1 XP_015522169.1 XP_015522173.1 XP_046597891.1 XP_046597892.1 XP_046597893.1	XP_046622525.1 XP_046622526.1 XP_046622527.1 XP_046622528.1 XP_046622529.1 XP_046622531.1 XP_046622532.1	XP_046428587.1 XP_046428588.1 XP_046428589.1 XP_046428590.1 XP_046428591.1 XP_046428592.1 XP_046428593.1	XP_046745806.1 XP_046745807.1 XP_046745809.1 XP_046745805.1
OG_6982	XP_046485353.1 XP_046485348.1 XP_046485362.1	XP_015515453.1 XP_046596890.1 XP_015515454.2	XP_046616876.1 XP_046616859.1 XP_046616868.1	XP_046424755.1 XP_046424763.1	XP_046752849.1 XP_046752851.1
OG_6983	XP_046485355.1 XP_046485356.1 XP_046485357.1	XP_015511157.2 XP_046597180.1 XP_046597181.1	XP_046621806.1 XP_046621804.1 XP_046621805.1	XP_046427441.1 XP_046427439.1 XP_046427440.1	XP_046746654.1
OG_6984	XP_046485358.1 XP_046485363.1 XP_046485364.1 XP_046485365.1 XP_046485366.1	XP_046597176.1 XP_046597177.1 XP_046597178.1 XP_046597179.1 XP_046597182.1 XP_046597183.1	XP_046621807.1 XP_046621808.1	XP_046427444.1 XP_046424756.1 XP_046424757.1	
OG_6985	XP_046485359.1 XP_046485360.1	XP_015511160.1 XP_015511161.1	XP_046621809.1 XP_046621810.1	XP_046427442.1 XP_046427443.1	XP_046746670.1 XP_046746671.1
OG_6986	XP_046485371.1 XP_046485372.1 XP_046485373.1 XP_046485374.1 XP_046485375.1 XP_046485377.1 XP_046485378.1 XP_046485379.1 XP_046485380.1 XP_046485381.1	XP_015524220.1 XP_015524221.1 XP_015524222.1 XP_015524223.1 XP_015524224.1 XP_046598358.1 XP_046598359.1 XP_046598360.1 XP_046598361.1 XP_046598362.1	XP_046622586.1 XP_046622587.1 XP_046622588.1 XP_046622590.1 XP_046622591.1 XP_046622592.1 XP_046622593.1 XP_046622594.1 XP_046622595.1 XP_046622596.1	XP_046425646.1 XP_046425647.1 XP_046425648.1 XP_046425649.1 XP_046425650.1 XP_046425651.1 XP_046425652.1 XP_046425653.1 XP_046425654.1 XP_046425655.1	XP_046745382.1 XP_046745383.1 XP_046745384.1 XP_046745385.1 XP_046745386.1 XP_046745387.1 XP_046745388.1
OG_6987	XP_046485385.1 XP_046485386.1	XP_046597928.1 XP_015510227.1	XP_046622732.1 XP_046622733.1	XP_046428633.1 XP_046428632.1	XP_046745778.1 XP_046745779.1
OG_6988	XP_046485416.1 XP_046485389.1 XP_046485426.1 XP_046485399.1 XP_046485408.1	XP_015520596.2 XP_015520597.2 XP_015520598.2 XP_046597681.1 XP_046597667.1	XP_046619721.1 XP_046619697.1 XP_046619702.1 XP_046619709.1 XP_046619717.1	XP_046426339.1 XP_046426314.1 XP_046426349.1 XP_046426321.1 XP_046426331.1	XP_046751240.1 XP_046751211.1 XP_046751222.1 XP_046751231.1 XP_046751203.1
OG_6989	XP_046485392.1 XP_046485393.1 XP_046485394.1 XP_046485395.1 XP_046485396.1 XP_046485397.1 XP_046485398.1 XP_046485400.1 XP_046485401.1 XP_046485402.1 XP_046485403.1 XP_046485404.1	XP_015510160.1 XP_046597936.1 XP_015510161.1 XP_046597935.1 XP_015510163.1 XP_015510164.1 XP_015510165.1 XP_046597938.1 XP_046597939.1 XP_046597940.1 XP_046597941.1 XP_046597942.1	XP_046622726.1 XP_046622727.1 XP_046622728.1 XP_046622730.1 XP_046622731.1 XP_046622720.1 XP_046622721.1 XP_046622722.1 XP_046622723.1 XP_046622724.1 XP_046622725.1	XP_046428620.1 XP_046428622.1 XP_046428623.1 XP_046428624.1 XP_046428625.1 XP_046428626.1 XP_046428627.1 XP_046428628.1 XP_046428629.1 XP_046428630.1 XP_046428631.1	XP_046746699.1 XP_046746700.1 XP_046746701.1 XP_046746702.1 XP_046746703.1 XP_046746704.1 XP_046746705.1
OG_6990	XP_046485410.1 XP_046485411.1	XP_015510303.1 XP_046596210.1	XP_046619707.1 XP_046619708.1	XP_046425966.1 XP_046425967.1	XP_046747577.1
OG_6991	XP_046485414.1 XP_046485415.1 XP_046485413.1	XP_046597758.1 XP_046597759.1 XP_046597757.1	XP_046621984.1 XP_046621985.1 XP_046621987.1 XP_046621988.1	XP_046429273.1 XP_046429274.1 XP_046429275.1	XP_046744902.1 XP_046744903.1 XP_046744904.1 XP_046744905.1
OG_6992	XP_046485418.1 XP_046485419.1 XP_046485420.1 XP_046485421.1 XP_046485422.1 XP_046485423.1	XP_015512707.1 XP_046597760.1 XP_046597761.1 XP_046597762.1 XP_046597763.1 XP_046597764.1 XP_046597765.1	XP_046621997.1 XP_046621998.1 XP_046621999.1 XP_046622000.1 XP_046622001.1 XP_046622002.1 XP_046622003.1	XP_046429281.1 XP_046429282.1 XP_046429276.1 XP_046429277.1 XP_046429278.1 XP_046429279.1 XP_046429280.1	XP_046744910.1 XP_046744907.1 XP_046744908.1 XP_046744909.1
OG_6993	XP_046485424.1 XP_046485425.1	XP_046597955.1 XP_015511152.1	XP_046622746.1 XP_046622747.1	XP_046428687.1 XP_046428688.1	XP_046746655.1 XP_046746656.1
OG_6994	XP_046485436.1 XP_046485438.1 XP_046485439.1 XP_046485440.1 XP_046485441.1	XP_046597946.1 XP_015510377.1 XP_046597948.1 XP_046597949.1 XP_046597947.1	XP_046622256.1 XP_046622257.1 XP_046622258.1 XP_046622259.1 XP_046622260.1 XP_046622261.1	XP_046428737.1 XP_046428738.1 XP_046428733.1 XP_046428734.1 XP_046428735.1 XP_046428736.1	XP_046744958.1 XP_046744959.1 XP_046744961.1 XP_046744962.1
OG_6995	XP_046485447.1 XP_046485512.1 XP_046485483.1 XP_046485455.1 XP_046485493.1 XP_046485463.1 XP_046485437.1 XP_046485503.1 XP_046485473.1	XP_046597705.1 XP_046597709.1 XP_046597716.1 XP_046597725.1 XP_015520579.2 XP_046597729.1 XP_015520577.2 XP_015520578.2 XP_046597700.1	XP_046619751.1 XP_046619815.1 XP_046619791.1 XP_046619762.1 XP_046619733.1 XP_046619800.1 XP_046619772.1 XP_046619741.1 XP_046619806.1 XP_046619781.1	XP_046426435.1 XP_046426404.1 XP_046426371.1 XP_046426377.1 XP_046426413.1 XP_046426387.1 XP_046426424.1 XP_046426363.1 XP_046426397.1	XP_046751286.1 XP_046751287.1 XP_046751288.1
OG_6996	XP_046485442.1 XP_046485443.1	XP_046597950.1 XP_015510545.1	XP_046622262.1 XP_046622263.1	XP_046428739.1 XP_046428740.1	XP_046744935.1
OG_6997	XP_046485450.1 XP_046485451.1 XP_046485452.1 XP_046485453.1 XP_046485454.1 XP_046485456.1 XP_046485457.1 XP_046485458.1 XP_046485459.1	XP_046597645.1 XP_046597646.1 XP_046597647.1 XP_046597648.1 XP_046597649.1 XP_046597650.1 XP_015515973.2 XP_015515974.2	XP_046622777.1 XP_046622778.1 XP_046622779.1 XP_046622780.1 XP_046622781.1 XP_046622782.1 XP_046622783.1 XP_046622784.1	XP_046428909.1 XP_046428910.1 XP_046428911.1 XP_046428912.1 XP_046428913.1 XP_046428914.1 XP_046428915.1 XP_046428916.1	XP_046745094.1 XP_046745095.1 XP_046745096.1 XP_046745097.1 XP_046745098.1 XP_046745099.1
OG_6998	XP_046485465.1 XP_046485466.1 XP_046485467.1 XP_046485468.1 XP_046485469.1 XP_046485470.1 XP_046485471.1	XP_046597990.1 XP_046597991.1 XP_046597992.1 XP_046597993.1 XP_015522440.2 XP_015522441.2 XP_015522442.2	XP_046621777.1 XP_046621778.1 XP_046621779.1 XP_046621780.1 XP_046621781.1 XP_046621782.1 XP_046621783.1	XP_046427377.1 XP_046427378.1 XP_046427379.1 XP_046427380.1 XP_046427381.1 XP_046427382.1 XP_046427383.1	XP_046746601.1 XP_046746602.1
OG_6999	XP_046485478.1 XP_046485479.1 XP_046485480.1 XP_046485481.1 XP_046485482.1 XP_046485487.1 XP_046485476.1 XP_046485477.1	XP_046597995.1 XP_046597996.1	XP_046621795.1 XP_046621796.1	XP_046427401.1 XP_046427402.1 XP_046427403.1 XP_046427404.1 XP_046427405.1 XP_046427406.1 XP_046427407.1 XP_046427412.1	XP_046746615.1 XP_046746616.1 XP_046746617.1
OG_7000	XP_046485484.1 XP_046485485.1 XP_046485486.1 XP_046485488.1 XP_046485489.1	XP_046597998.1 XP_046597997.1	XP_046621798.1 XP_046621799.1 XP_046621800.1 XP_046621801.1 XP_046621802.1 XP_046621797.1	XP_046427409.1 XP_046427410.1 XP_046427411.1 XP_046427413.1 XP_046427414.1	
OG_7001	XP_046485490.1 XP_046485491.1 XP_046485492.1	XP_046598000.1 XP_046598001.1 XP_015523075.1	XP_046622761.1 XP_046622762.1 XP_046622763.1	XP_046428937.1 XP_046428938.1 XP_046428936.1	XP_046744242.1 XP_046744243.1 XP_046744244.1
OG_7002			XP_046623542.1	XP_046432069.1 XP_046432070.1	
OG_7003	XP_046485494.1 XP_046485495.1 XP_046485496.1 XP_046485497.1 XP_046485498.1 XP_046485499.1	XP_046597663.1 XP_046597664.1 XP_015512702.2 XP_015512703.2 XP_015512704.2 XP_015512705.2	XP_046621973.1 XP_046621974.1 XP_046621975.1 XP_046621976.1 XP_046621977.1 XP_046621978.1	XP_046428921.1 XP_046428922.1 XP_046428923.1 XP_046428924.1 XP_046428926.1 XP_046428927.1	XP_046744652.1 XP_046744653.1 XP_046744655.1 XP_046744656.1 XP_046744657.1 XP_046744658.1
OG_7004	XP_046485500.1 XP_046485501.1 XP_046485502.1 XP_046485504.1 XP_046485505.1 XP_046485506.1	XP_015512711.2 XP_015512712.2 XP_015512713.2 XP_015512714.2 XP_046597665.1 XP_046597666.1	XP_046621979.1 XP_046621980.1 XP_046621981.1 XP_046621982.1 XP_046621983.1	XP_046428929.1 XP_046428930.1 XP_046428931.1 XP_046428928.1	XP_046744662.1 XP_046744663.1 XP_046744660.1 XP_046744661.1
OG_7005	XP_046485513.1 XP_046485514.1 XP_046485515.1	XP_046595959.1 XP_046595960.1 XP_046595961.1	XP_046619168.1 XP_046619169.1 XP_046619170.1	XP_046429149.1 XP_046429150.1 XP_046429151.1	XP_046747181.1 XP_046747182.1 XP_046747183.1 XP_046747184.1 XP_046747186.1
OG_7006	XP_046485518.1 XP_046485519.1 XP_046485516.1 XP_046485517.1	XP_046595758.1 XP_046595759.1 XP_046595760.1	XP_046619070.1 XP_046619067.1 XP_046619068.1	XP_046429153.1 XP_046429154.1 XP_046429156.1 XP_046429152.1	XP_046747187.1
OG_7007	XP_046485526.1 XP_046485525.1	XP_015511117.2 XP_046597349.1	XP_046618438.1		
OG_7008	XP_046485530.1 XP_046485531.1 XP_046485532.1 XP_046485533.1 XP_046485534.1 XP_046485535.1	XP_046597352.1 XP_046597353.1 XP_046597354.1 XP_046597355.1 XP_046597357.1 XP_046597358.1 XP_015511082.1	XP_046618443.1 XP_046618444.1 XP_046618445.1 XP_046618446.1 XP_046618447.1	XP_046424753.1	XP_046747054.1 XP_046747055.1 XP_046747057.1 XP_046747058.1 XP_046747059.1 XP_046747060.1 XP_046747061.1 XP_046747062.1 XP_046747063.1 XP_046747064.1 XP_046747065.1 XP_046747066.1
OG_7009	XP_046481037.1	XP_015511073.2	XP_046621149.1	XP_046424749.1	XP_046747054.1 XP_046747055.1 XP_046747057.1 XP_046747058.1 XP_046747059.1 XP_046747060.1 XP_046747061.1 XP_046747062.1 XP_046747063.1 XP_046747064.1 XP_046747065.1 XP_046747066.1
OG_7010	XP_046485553.1	XP_046595362.1 XP_015511071.2	XP_046618475.1 XP_046621150.1	XP_046424750.1	XP_046747077.1
OG_7011	XP_046485542.1 XP_046485536.1 XP_046485537.1 XP_046485538.1 XP_046485539.1 XP_046485541.1	XP_046597360.1 XP_046597361.1 XP_046597362.1 XP_046597363.1 XP_046597364.1 XP_015511132.1	XP_046618462.1 XP_046618463.1 XP_046618464.1 XP_046618465.1 XP_046618466.1 XP_046618467.1	XP_046428469.1 XP_046428471.1 XP_046428472.1 XP_046428473.1 XP_046428474.1 XP_046428475.1	XP_046747067.1 XP_046747068.1 XP_046747069.1 XP_046747070.1 XP_046747072.1
OG_7012	XP_046485558.1 XP_046485567.1 XP_046485540.1 XP_046485549.1	XP_046597766.1 XP_015520574.1 XP_015520575.1 XP_046597755.1	XP_046619870.1 XP_046619852.1 XP_046619844.1 XP_046619861.1	XP_046426481.1 XP_046426475.1 XP_046426489.1 XP_046426497.1	XP_046751311.1 XP_046751320.1 XP_046751323.1 XP_046751316.1
OG_7013	XP_046485543.1 XP_046485544.1 XP_046485545.1 XP_046485546.1	XP_046597374.1 XP_046597375.1 XP_046597377.1 XP_015511127.2	XP_046623225.1 XP_046623226.1 XP_046623227.1	XP_046428489.1 XP_046428491.1 XP_046428487.1 XP_046428488.1	XP_046746918.1 XP_046746919.1 XP_046746916.1 XP_046746917.1
OG_7014	XP_046485547.1 XP_046485548.1	XP_015511095.1 XP_046597378.1	XP_046618470.1 XP_046618468.1 XP_046618469.1	XP_046428492.1 XP_046428493.1 XP_046428494.1	XP_046747073.1 XP_046747074.1
OG_7015	XP_046485550.1 XP_046485551.1	XP_015511078.2	XP_046618472.1 XP_046618473.1	XP_046428495.1 XP_046428496.1	XP_046746474.1
OG_7016	XP_046485574.1 XP_046485575.1 XP_046485573.1	XP_046595455.1 XP_046595456.1 XP_046595457.1	XP_046620294.1 XP_046620295.1	XP_046428946.1 XP_046428947.1	XP_046745139.1 XP_046745140.1
OG_7017	XP_046485576.1 XP_046485577.1 XP_046485578.1 XP_046485580.1 XP_046485581.1 XP_046485582.1 XP_046485583.1 XP_046485584.1 XP_046485585.1 XP_046485586.1 XP_046485587.1 XP_046485588.1 XP_046485589.1 XP_046485591.1 XP_046485592.1 XP_046485593.1 XP_046485594.1 XP_046485595.1	XP_046595463.1 XP_046595464.1 XP_046595465.1 XP_015515179.1 XP_015515181.1 XP_015515182.1 XP_015515183.1 XP_015515184.1 XP_015515185.1 XP_015515187.1 XP_015515188.1 XP_015515189.1 XP_015515190.1 XP_015515191.1 XP_046595458.1 XP_046595459.1 XP_046595460.1 XP_046595461.1	XP_046620300.1 XP_046620301.1 XP_046620302.1 XP_046620303.1 XP_046620304.1 XP_046620305.1 XP_046620306.1 XP_046620307.1 XP_046620308.1 XP_046620309.1 XP_046620310.1 XP_046620311.1 XP_046620313.1 XP_046620314.1 XP_046620315.1 XP_046620316.1 XP_046620317.1 XP_046620318.1	XP_046428961.1 XP_046428962.1 XP_046428963.1 XP_046428964.1 XP_046428965.1 XP_046428966.1 XP_046428948.1 XP_046428949.1 XP_046428950.1 XP_046428951.1 XP_046428952.1 XP_046428953.1 XP_046428954.1 XP_046428955.1 XP_046428956.1 XP_046428957.1 XP_046428959.1 XP_046428960.1	XP_046745143.1 XP_046745144.1 XP_046745145.1 XP_046745146.1 XP_046745147.1 XP_046745148.1 XP_046745149.1 XP_046745150.1 XP_046745151.1 XP_046745152.1 XP_046745153.1 XP_046745154.1 XP_046745155.1 XP_046745156.1
OG_7018	XP_046485590.1 XP_046485579.1	XP_046597769.1 XP_015520540.2	XP_046619881.1 XP_046619892.1	XP_046426513.1 XP_046426522.1	XP_046753212.1
OG_7019	XP_046485598.1 XP_046485599.1 XP_046485600.1	XP_046598023.1 XP_015522584.2 XP_046598024.1	XP_046622815.1 XP_046622816.1 XP_046622817.1	XP_046428867.1 XP_046428868.1 XP_046428869.1	
OG_7020	XP_046485601.1 XP_046485602.1 XP_046485603.1	XP_046598025.1 XP_046598026.1 XP_015522493.1	XP_046622818.1 XP_046622819.1 XP_046622820.1	XP_046428870.1 XP_046428871.1 XP_046428872.1	
OG_7021	XP_046485606.1 XP_046485607.1 XP_046485608.1 XP_046485609.1 XP_046485605.1	XP_046598028.1 XP_046598029.1 XP_046598030.1 XP_015522472.2 XP_015522481.2	XP_046622822.1 XP_046622823.1 XP_046622825.1 XP_046622821.1	XP_046428873.1 XP_046428874.1 XP_046428876.1 XP_046428877.1	
OG_7022	XP_046485611.1 XP_046485693.1	XP_046602726.1	XP_046623824.1 XP_046623834.1	XP_046414095.1	XP_046753145.1
OG_7023	XP_046485615.1 XP_046485616.1 XP_046485617.1 XP_046485618.1 XP_046485620.1 XP_046485621.1 XP_046485622.1	XP_046598233.1 XP_046598234.1 XP_046598235.1 XP_046598236.1 XP_046598237.1 XP_015519815.2	XP_046623262.1 XP_046623263.1 XP_046623264.1 XP_046623265.1 XP_046623266.1 XP_046623267.1 XP_046623268.1	XP_046429313.1 XP_046429314.1 XP_046429315.1 XP_046429310.1 XP_046429311.1 XP_046429312.1	XP_046746317.1
OG_7024	XP_046485623.1 XP_046485624.1 XP_046485625.1 XP_046485636.1	XP_046597210.1 XP_046597211.1 XP_046597219.1 XP_046597220.1	XP_046621312.1 XP_046621313.1 XP_046621325.1	XP_046426224.1 XP_046426203.1 XP_046426204.1 XP_046426205.1	XP_046746289.1
OG_7025	XP_046485628.1 XP_046485630.1 XP_046485631.1 XP_046485632.1 XP_046485633.1	XP_046597222.1 XP_046597223.1 XP_046597224.1 XP_015524823.1 XP_046597221.1	XP_046621318.1 XP_046621319.1 XP_046621320.1 XP_046621322.1 XP_046621316.1 XP_046621317.1	XP_046426210.1 XP_046426211.1 XP_046426212.1 XP_046426213.1 XP_046426214.1	XP_046746294.1 XP_046746295.1 XP_046746293.1
OG_7026	XP_046485634.1 XP_046485635.1	XP_015524821.1 XP_015524822.1	XP_046621323.1 XP_046621324.1	XP_046426217.1 XP_046426218.1	XP_046746297.1 XP_046746298.1
OG_7027	XP_046485638.1 XP_046485639.1 XP_046485640.1 XP_046485637.1	XP_046597214.1 XP_046597215.1 XP_046597212.1 XP_046597213.1	XP_046619986.1 XP_046619987.1 XP_046619988.1 XP_046619989.1 XP_046619991.1	XP_046426241.1 XP_046426242.1 XP_046426239.1 XP_046426240.1	XP_046746436.1
OG_7028	XP_046485642.1 XP_046485643.1	XP_015524818.2 XP_046596505.1	XP_046620492.1 XP_046620493.1	XP_046426547.1 XP_046426548.1	XP_046746426.1 XP_046746427.1 XP_046746430.1
OG_7029	XP_046485656.1 XP_046485657.1	XP_046598089.1 XP_015523317.2	XP_046622828.1 XP_046622829.1	XP_046428969.1 XP_046428970.1	XP_046747257.1
OG_7030	XP_046485662.1 XP_046485663.1 XP_046485659.1 XP_046485661.1	XP_046598090.1 XP_046598091.1 XP_046598092.1 XP_046598093.1	XP_046622831.1 XP_046622833.1 XP_046622834.1 XP_046622835.1	XP_046428973.1 XP_046428974.1 XP_046428975.1 XP_046428976.1	XP_046747002.1 XP_046747004.1
OG_7031	XP_046485664.1 XP_046485665.1 XP_046485666.1	XP_046598094.1 XP_015523266.1 XP_015523267.1	XP_046622838.1 XP_046622836.1 XP_046622837.1	XP_046428977.1 XP_046428978.1 XP_046428979.1	XP_046747258.1 XP_046747260.1 XP_046747261.1
OG_7032	XP_046485670.1 XP_046485671.1	XP_046597435.1 XP_046597436.1	XP_046622198.1	XP_046426820.1	XP_046746998.1 XP_046746996.1 XP_046746997.1
OG_7033	XP_046485674.1 XP_046485675.1 XP_046485676.1	XP_046597438.1 XP_046597439.1 XP_046597437.1	XP_046622206.1 XP_046622207.1 XP_046622208.1	XP_046426834.1 XP_046426835.1 XP_046426837.1	XP_046747000.1 XP_046747001.1
OG_7034	XP_046485678.1 XP_046485679.1 XP_046485677.1	XP_015512787.2 XP_015512788.2 XP_015512786.2	XP_046622859.1 XP_046622860.1 XP_046622861.1	XP_046429001.1 XP_046428999.1 XP_046429000.1	XP_046746200.1 XP_046746201.1 XP_046746202.1
OG_7035	XP_046485681.1 XP_046485682.1 XP_046485683.1	XP_046598054.1 XP_046598055.1 XP_015512808.1	XP_046622862.1 XP_046622863.1 XP_046622864.1 XP_046622865.1	XP_046429002.1 XP_046429003.1 XP_046429004.1	XP_046746206.1
OG_7036	XP_046485702.1 XP_046485701.1	XP_015509814.1 XP_015509816.1	XP_046622855.1 XP_046622856.1	XP_046429009.1 XP_046429008.1	XP_046746910.1 XP_046746909.1
OG_7037	XP_046485719.1 XP_046485720.1 XP_046485721.1	XP_015515388.1 XP_015515381.1 XP_015515372.1	XP_046622711.1 XP_046622712.1 XP_046622713.1	XP_046428762.1 XP_046428763.1 XP_046428764.1	XP_046744396.1 XP_046744397.1
OG_7038	XP_046485726.1 XP_046485727.1 XP_046485728.1 XP_046485730.1 XP_046485731.1 XP_046485732.1 XP_046485733.1	XP_046597490.1 XP_046597491.1 XP_046597492.1 XP_046597493.1 XP_046597494.1 XP_046597495.1 XP_046597496.1	XP_046622925.1 XP_046622926.1 XP_046622928.1 XP_046622929.1 XP_046622930.1 XP_046622931.1	XP_046424651.1 XP_046424652.1 XP_046424653.1 XP_046424654.1 XP_046424655.1 XP_046424656.1	
OG_7039	XP_046485735.1 XP_046485736.1 XP_046485737.1 XP_046485738.1 XP_046485739.1	XP_015515998.1 XP_046597500.1 XP_046597501.1 XP_046597502.1 XP_046597503.1	XP_046622934.1 XP_046622935.1 XP_046622932.1 XP_046622933.1	XP_046424657.1 XP_046424658.1 XP_046424659.1 XP_046424660.1	XP_046744520.1 XP_046744521.1 XP_046744522.1 XP_046744523.1
OG_7040	XP_046485742.1 XP_046485750.1	XP_046596955.1 XP_046596948.1	XP_046617866.1 XP_046617858.1	XP_046436260.1 XP_046436261.1	
OG_7041	XP_046485749.1 XP_046485751.1 XP_046485752.1 XP_046485753.1 XP_046485754.1 XP_046485755.1 XP_046485756.1	XP_046598073.1 XP_046598074.1 XP_046598075.1 XP_046598076.1 XP_046598077.1 XP_046598078.1 XP_046598079.1 XP_046598080.1	XP_046623143.1 XP_046623145.1 XP_046623146.1 XP_046623148.1	XP_046429209.1 XP_046429210.1 XP_046429207.1 XP_046429208.1	XP_046746877.1
OG_7042	XP_046485758.1 XP_046485759.1 XP_046485757.1	XP_046598081.1 XP_046598082.1 XP_015522148.1	XP_046623151.1 XP_046623152.1 XP_046623153.1	XP_046429213.1 XP_046429214.1 XP_046429215.1	XP_046746878.1 XP_046746879.1 XP_046746882.1
OG_7043	XP_046485760.1 XP_046485761.1	XP_046598084.1 XP_015522147.2	XP_046623147.1 XP_046623149.1	XP_046429211.1	XP_046746880.1 XP_046746881.1
OG_7044	XP_046485762.1 XP_046485763.1 XP_046485764.1	XP_046598086.1 XP_046598087.1 XP_046598085.1	XP_046623154.1 XP_046623155.1 XP_046623156.1	XP_046429217.1 XP_046429218.1 XP_046429216.1	
OG_7045	XP_046485766.1 XP_046485767.1	XP_015522151.2 XP_046598088.1	XP_046623158.1 XP_046623157.1	XP_046429219.1 XP_046429220.1	XP_046746889.1 XP_046746890.1
OG_7046	XP_046485768.1 XP_046485769.1 XP_046485770.1	XP_046598111.1 XP_015523551.1 XP_046598112.1	XP_046623056.1 XP_046623057.1 XP_046623058.1	XP_046429042.1 XP_046429043.1 XP_046429045.1	XP_046746863.1 XP_046746864.1 XP_046746865.1
OG_7047	XP_046485806.1 XP_046485815.1 XP_046485796.1 XP_046485788.1	XP_046587723.1 XP_046587721.1 XP_046587715.1 XP_046587729.1	XP_046602854.1 XP_046602852.1 XP_046602853.1	XP_046415959.1 XP_046415970.1 XP_046415951.1	XP_046752507.1 XP_046752508.1 XP_046752509.1
OG_7048	XP_046485790.1 XP_046485791.1	XP_015519478.2 XP_046597600.1	XP_046623054.1	XP_046429136.1	XP_046744639.1 XP_046744640.1
OG_7049	XP_046485793.1 XP_046485794.1 XP_046485795.1	XP_046597899.1 XP_015510654.1 XP_015510655.1	XP_046621438.1 XP_046621439.1 XP_046621437.1	XP_046427506.1 XP_046427507.1 XP_046427508.1	XP_046747473.1 XP_046747474.1
OG_7050	XP_046485798.1 XP_046485799.1 XP_046485800.1 XP_046485801.1 XP_046485802.1 XP_046485803.1 XP_046485797.1	XP_046597900.1 XP_046597901.1 XP_015510646.1 XP_015510647.1 XP_015510648.1 XP_015510649.1 XP_015510650.1	XP_046621452.1 XP_046621454.1 XP_046621455.1 XP_046621456.1 XP_046621457.1 XP_046621458.1 XP_046621459.1 XP_046621460.1	XP_046427521.1 XP_046427522.1 XP_046427523.1 XP_046427524.1 XP_046427517.1 XP_046427518.1 XP_046427520.1	XP_046747476.1 XP_046747477.1 XP_046747478.1 XP_046747479.1 XP_046747480.1 XP_046747481.1 XP_046747482.1 XP_046747483.1
OG_7051	XP_046485830.1 XP_046485831.1 XP_046485832.1 XP_046485833.1 XP_046485826.1 XP_046485828.1 XP_046485829.1	XP_046597511.1 XP_046597512.1 XP_046597513.1 XP_046597514.1 XP_046597515.1 XP_046597516.1 XP_015510723.1	XP_046623039.1 XP_046623040.1 XP_046623041.1 XP_046623042.1 XP_046623043.1 XP_046623044.1	XP_046426605.1 XP_046426606.1 XP_046426607.1 XP_046426608.1 XP_046426609.1 XP_046426610.1	XP_046745510.1 XP_046745512.1 XP_046745513.1
OG_7052	XP_046485834.1 XP_046485835.1 XP_046485836.1 XP_046485837.1	XP_046597519.1 XP_015510692.1 XP_015510693.1 XP_046597517.1	XP_046623046.1 XP_046623045.1	XP_046426611.1 XP_046426612.1 XP_046426613.1 XP_046426615.1	XP_046745514.1 XP_046745515.1
OG_7053	XP_046485840.1 XP_046485841.1 XP_046485842.1 XP_046485843.1 XP_046485844.1	XP_015510696.1 XP_046597527.1 XP_046597528.1 XP_015510694.1 XP_015510695.1	XP_046623048.1 XP_046623049.1 XP_046623050.1 XP_046623051.1 XP_046623052.1	XP_046426625.1 XP_046426627.1 XP_046426628.1 XP_046426629.1 XP_046426624.1	XP_046745527.1 XP_046745528.1 XP_046745529.1 XP_046745530.1 XP_046745531.1
OG_7054	XP_046485848.1 XP_046485849.1	XP_015510373.1 XP_046598151.1	XP_046622920.1 XP_046622921.1	XP_046426255.1 XP_046426256.1	XP_046746314.1 XP_046746315.1
OG_7055	XP_046485850.1 XP_046485859.1	XP_046587737.1 XP_046587738.1 XP_046587745.1	XP_046602855.1 XP_046602856.1 XP_046602857.1	XP_046415999.1	
OG_7056	XP_046485854.1 XP_046485855.1 XP_046485852.1 XP_046485853.1	XP_015510746.2 XP_015510748.2 XP_046596721.1 XP_015510745.2	XP_046623167.1 XP_046623169.1 XP_046623170.1 XP_046623171.1	XP_046427101.1 XP_046427102.1 XP_046427103.1 XP_046427104.1	XP_046747304.1 XP_046747305.1 XP_046747306.1 XP_046747307.1
OG_7057	XP_046485856.1 XP_046485857.1 XP_046485858.1 XP_046485860.1 XP_046485861.1	XP_046596723.1 XP_046596726.1 XP_046596727.1 XP_046596728.1 XP_015510730.1	XP_046623174.1 XP_046623175.1 XP_046623176.1 XP_046623172.1 XP_046623173.1	XP_046427106.1 XP_046427107.1 XP_046427108.1 XP_046427109.1 XP_046427111.1	XP_046745701.1
OG_7058	XP_046485862.1 XP_046485863.1 XP_046485864.1	XP_015521844.2 XP_015521845.2 XP_046598133.1	XP_046621075.1 XP_046621076.1 XP_046621077.1	XP_046429204.1 XP_046429205.1 XP_046429206.1	XP_046747418.1 XP_046747419.1
